representation,projection,seed,native_dim,probe_dim,backbone_select_layer,window_size,best_epoch,validation_loss,boundary_threshold,validation_boundary_event_f1_at_5,parameter_count,streaming_probe_latency_ms_per_sample,train_episode_ids,validation_episode_ids,test_episode_ids,decoder,uses_offline_viterbi,checkpoint_selection,stage_macro_f1,stage_balanced_accuracy,stage_0_precision,stage_0_recall,stage_1_precision,stage_1_recall,boundary_median_abs_error,false_boundaries_per_episode,predicted_boundaries_per_episode,no_boundary_failure_fpr,no_boundary_failure_episodes,boundary_event_f1_at_5,boundary_tp_at_5,boundary_fp_at_5,boundary_fn_at_5,boundary_event_f1_at_10,boundary_tp_at_10,boundary_fp_at_10,boundary_fn_at_10,checkpoint,history
R2_state_encoder,native,29,1536,1536,16,16,10,0.22414602786302568,0.95,0.08695652173913043,1454339,3.751337575430359,"['bowl_drawer/episode_0000', 'bowl_drawer/episode_0001', 'bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0008', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0014', 'bowl_drawer/episode_0015', 'bowl_drawer/episode_0016', 'mug_microwave/episode_0000', 'mug_microwave/episode_0002', 'mug_microwave/episode_0004', 'mug_microwave/episode_0008', 'mug_microwave/episode_0009', 'mug_microwave/episode_0012', 'mug_microwave/episode_0013', 'mug_microwave/episode_0014', 'mug_microwave/episode_0015', 'mug_microwave/episode_0016', 'mug_microwave/episode_0017', 'mug_microwave/episode_0019', 'stove_moka/episode_0000', 'stove_moka/episode_0002', 'stove_moka/episode_0003', 'stove_moka/episode_0006', 'stove_moka/episode_0007', 'stove_moka/episode_0008', 'stove_moka/episode_0009', 'stove_moka/episode_0011', 'stove_moka/episode_0013', 'stove_moka/episode_0017', 'stove_moka/episode_0018', 'stove_moka/episode_0019']","['bowl_drawer/episode_0002', 'bowl_drawer/episode_0006', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0012', 'mug_microwave/episode_0001', 'mug_microwave/episode_0005', 'mug_microwave/episode_0006', 'mug_microwave/episode_0018', 'stove_moka/episode_0001', 'stove_moka/episode_0005', 'stove_moka/episode_0015', 'stove_moka/episode_0016']","['bowl_drawer/episode_0009', 'bowl_drawer/episode_0017', 'bowl_drawer/episode_0018', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0003', 'mug_microwave/episode_0007', 'mug_microwave/episode_0010', 'mug_microwave/episode_0011', 'stove_moka/episode_0004', 'stove_moka/episode_0010', 'stove_moka/episode_0012', 'stove_moka/episode_0014']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.8706295656053087,0.8876404494382022,1.0,0.7752808988764045,0.7665369649805448,1.0,8.0,1.0833333333333333,1.1666666666666667,1.0,1,0.08,1,13,10,0.56,7,7,4,reports/transformer_streaming_native_seed17_v1/checkpoints/R2_state_encoder__native__seed_29.pt,reports/transformer_streaming_native_seed17_v1/histories/R2_state_encoder__native__seed_29.json
R2_state_encoder,native,41,1536,1536,16,16,2,0.22862556165413475,0.95,0.25,1454339,3.6905982400013375,"['bowl_drawer/episode_0000', 'bowl_drawer/episode_0001', 'bowl_drawer/episode_0002', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0008', 'bowl_drawer/episode_0009', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0012', 'bowl_drawer/episode_0015', 'bowl_drawer/episode_0016', 'bowl_drawer/episode_0017', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0001', 'mug_microwave/episode_0003', 'mug_microwave/episode_0004', 'mug_microwave/episode_0006', 'mug_microwave/episode_0007', 'mug_microwave/episode_0008', 'mug_microwave/episode_0009', 'mug_microwave/episode_0012', 'mug_microwave/episode_0014', 'mug_microwave/episode_0015', 'mug_microwave/episode_0017', 'mug_microwave/episode_0019', 'stove_moka/episode_0002', 'stove_moka/episode_0004', 'stove_moka/episode_0005', 'stove_moka/episode_0008', 'stove_moka/episode_0009', 'stove_moka/episode_0011', 'stove_moka/episode_0013', 'stove_moka/episode_0015', 'stove_moka/episode_0016', 'stove_moka/episode_0017', 'stove_moka/episode_0018', 'stove_moka/episode_0019']","['bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0018', 'mug_microwave/episode_0005', 'mug_microwave/episode_0010', 'mug_microwave/episode_0013', 'mug_microwave/episode_0018', 'stove_moka/episode_0001', 'stove_moka/episode_0003', 'stove_moka/episode_0006', 'stove_moka/episode_0010']","['bowl_drawer/episode_0006', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0014', 'mug_microwave/episode_0000', 'mug_microwave/episode_0002', 'mug_microwave/episode_0011', 'mug_microwave/episode_0016', 'stove_moka/episode_0000', 'stove_moka/episode_0007', 'stove_moka/episode_0012', 'stove_moka/episode_0014']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.8540965207631874,0.8739988824734588,0.9684684684684685,0.7875457875457875,0.7456140350877193,0.96045197740113,10.0,0.5833333333333334,0.9166666666666666,0.0,1,0.36363636363636365,4,7,7,0.6363636363636364,7,4,4,reports/transformer_streaming_native_seed17_v1/checkpoints/R2_state_encoder__native__seed_41.pt,reports/transformer_streaming_native_seed17_v1/histories/R2_state_encoder__native__seed_41.json
R2_state_encoder,native,53,1536,1536,16,16,6,0.32394211226847114,0.95,0.17391304347826086,1454339,3.745590239637029,"['bowl_drawer/episode_0000', 'bowl_drawer/episode_0002', 'bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0006', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0009', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0012', 'bowl_drawer/episode_0015', 'bowl_drawer/episode_0016', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0000', 'mug_microwave/episode_0001', 'mug_microwave/episode_0002', 'mug_microwave/episode_0003', 'mug_microwave/episode_0004', 'mug_microwave/episode_0005', 'mug_microwave/episode_0006', 'mug_microwave/episode_0010', 'mug_microwave/episode_0011', 'mug_microwave/episode_0013', 'mug_microwave/episode_0015', 'mug_microwave/episode_0016', 'stove_moka/episode_0001', 'stove_moka/episode_0004', 'stove_moka/episode_0005', 'stove_moka/episode_0006', 'stove_moka/episode_0007', 'stove_moka/episode_0010', 'stove_moka/episode_0013', 'stove_moka/episode_0014', 'stove_moka/episode_0015', 'stove_moka/episode_0017', 'stove_moka/episode_0018', 'stove_moka/episode_0019']","['bowl_drawer/episode_0001', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0014', 'mug_microwave/episode_0008', 'mug_microwave/episode_0012', 'mug_microwave/episode_0014', 'mug_microwave/episode_0017', 'stove_moka/episode_0002', 'stove_moka/episode_0011', 'stove_moka/episode_0012', 'stove_moka/episode_0016']","['bowl_drawer/episode_0008', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0017', 'bowl_drawer/episode_0018', 'mug_microwave/episode_0007', 'mug_microwave/episode_0009', 'mug_microwave/episode_0018', 'mug_microwave/episode_0019', 'stove_moka/episode_0000', 'stove_moka/episode_0003', 'stove_moka/episode_0008', 'stove_moka/episode_0009']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.9653964524719478,0.9654377880184332,0.9353448275862069,1.0,1.0,0.9308755760368663,11.0,0.75,0.9166666666666666,nan,0,0.17391304347826086,2,9,10,0.43478260869565216,5,6,7,reports/transformer_streaming_native_seed17_v1/checkpoints/R2_state_encoder__native__seed_53.pt,reports/transformer_streaming_native_seed17_v1/histories/R2_state_encoder__native__seed_53.json
R2_state_encoder,native,67,1536,1536,16,16,1,1.2586822193914826,0.95,0.45454545454545453,1454339,3.6712701111192345,"['bowl_drawer/episode_0002', 'bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0006', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0012', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0015', 'bowl_drawer/episode_0018', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0000', 'mug_microwave/episode_0003', 'mug_microwave/episode_0004', 'mug_microwave/episode_0006', 'mug_microwave/episode_0009', 'mug_microwave/episode_0010', 'mug_microwave/episode_0012', 'mug_microwave/episode_0014', 'mug_microwave/episode_0016', 'mug_microwave/episode_0017', 'mug_microwave/episode_0018', 'mug_microwave/episode_0019', 'stove_moka/episode_0000', 'stove_moka/episode_0004', 'stove_moka/episode_0005', 'stove_moka/episode_0007', 'stove_moka/episode_0008', 'stove_moka/episode_0009', 'stove_moka/episode_0010', 'stove_moka/episode_0011', 'stove_moka/episode_0013', 'stove_moka/episode_0015', 'stove_moka/episode_0018', 'stove_moka/episode_0019']","['bowl_drawer/episode_0000', 'bowl_drawer/episode_0001', 'bowl_drawer/episode_0009', 'bowl_drawer/episode_0014', 'mug_microwave/episode_0002', 'mug_microwave/episode_0005', 'mug_microwave/episode_0011', 'mug_microwave/episode_0015', 'stove_moka/episode_0003', 'stove_moka/episode_0006', 'stove_moka/episode_0014', 'stove_moka/episode_0017']","['bowl_drawer/episode_0008', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0016', 'bowl_drawer/episode_0017', 'mug_microwave/episode_0001', 'mug_microwave/episode_0007', 'mug_microwave/episode_0008', 'mug_microwave/episode_0013', 'stove_moka/episode_0001', 'stove_moka/episode_0002', 'stove_moka/episode_0012', 'stove_moka/episode_0016']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.9704918032786884,0.9722222222222222,0.9409090909090909,1.0,1.0,0.9444444444444444,7.0,0.4166666666666667,0.75,nan,0,0.38095238095238093,4,5,8,0.5714285714285714,6,3,6,reports/transformer_streaming_native_seed17_v1/checkpoints/R2_state_encoder__native__seed_67.pt,reports/transformer_streaming_native_seed17_v1/histories/R2_state_encoder__native__seed_67.json
R2_state_encoder,common_256,17,1536,256,16,16,1,0.5389734857848713,0.95,0.34782608695652173,1126659,3.7918026566460736,"['bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0006', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0008', 'bowl_drawer/episode_0009', 'bowl_drawer/episode_0012', 'bowl_drawer/episode_0014', 'bowl_drawer/episode_0016', 'bowl_drawer/episode_0017', 'bowl_drawer/episode_0018', 'mug_microwave/episode_0001', 'mug_microwave/episode_0002', 'mug_microwave/episode_0003', 'mug_microwave/episode_0006', 'mug_microwave/episode_0007', 'mug_microwave/episode_0009', 'mug_microwave/episode_0011', 'mug_microwave/episode_0013', 'mug_microwave/episode_0014', 'mug_microwave/episode_0016', 'mug_microwave/episode_0017', 'mug_microwave/episode_0018', 'stove_moka/episode_0002', 'stove_moka/episode_0003', 'stove_moka/episode_0004', 'stove_moka/episode_0006', 'stove_moka/episode_0007', 'stove_moka/episode_0008', 'stove_moka/episode_0009', 'stove_moka/episode_0010', 'stove_moka/episode_0011', 'stove_moka/episode_0013', 'stove_moka/episode_0014', 'stove_moka/episode_0019']","['bowl_drawer/episode_0000', 'bowl_drawer/episode_0001', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0015', 'mug_microwave/episode_0000', 'mug_microwave/episode_0008', 'mug_microwave/episode_0015', 'mug_microwave/episode_0019', 'stove_moka/episode_0000', 'stove_moka/episode_0005', 'stove_moka/episode_0015', 'stove_moka/episode_0016']","['bowl_drawer/episode_0002', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0004', 'mug_microwave/episode_0005', 'mug_microwave/episode_0010', 'mug_microwave/episode_0012', 'stove_moka/episode_0001', 'stove_moka/episode_0012', 'stove_moka/episode_0017', 'stove_moka/episode_0018']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.9849615558570782,0.9851337086558762,0.9949748743718593,0.9753694581280788,0.975,0.9948979591836735,10.0,0.75,0.8333333333333334,nan,0,0.09090909090909091,1,9,11,0.5454545454545454,6,4,6,reports/transformer_streaming_native_seed17_v1/checkpoints/R2_state_encoder__common_256__seed_17.pt,reports/transformer_streaming_native_seed17_v1/histories/R2_state_encoder__common_256__seed_17.json
R2_state_encoder,common_256,29,1536,256,16,16,1,0.3756849164054507,0.95,0.09090909090909091,1126659,3.6816816616455275,"['bowl_drawer/episode_0000', 'bowl_drawer/episode_0001', 'bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0008', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0014', 'bowl_drawer/episode_0015', 'bowl_drawer/episode_0016', 'mug_microwave/episode_0000', 'mug_microwave/episode_0002', 'mug_microwave/episode_0004', 'mug_microwave/episode_0008', 'mug_microwave/episode_0009', 'mug_microwave/episode_0012', 'mug_microwave/episode_0013', 'mug_microwave/episode_0014', 'mug_microwave/episode_0015', 'mug_microwave/episode_0016', 'mug_microwave/episode_0017', 'mug_microwave/episode_0019', 'stove_moka/episode_0000', 'stove_moka/episode_0002', 'stove_moka/episode_0003', 'stove_moka/episode_0006', 'stove_moka/episode_0007', 'stove_moka/episode_0008', 'stove_moka/episode_0009', 'stove_moka/episode_0011', 'stove_moka/episode_0013', 'stove_moka/episode_0017', 'stove_moka/episode_0018', 'stove_moka/episode_0019']","['bowl_drawer/episode_0002', 'bowl_drawer/episode_0006', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0012', 'mug_microwave/episode_0001', 'mug_microwave/episode_0005', 'mug_microwave/episode_0006', 'mug_microwave/episode_0018', 'stove_moka/episode_0001', 'stove_moka/episode_0005', 'stove_moka/episode_0015', 'stove_moka/episode_0016']","['bowl_drawer/episode_0009', 'bowl_drawer/episode_0017', 'bowl_drawer/episode_0018', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0003', 'mug_microwave/episode_0007', 'mug_microwave/episode_0010', 'mug_microwave/episode_0011', 'stove_moka/episode_0004', 'stove_moka/episode_0010', 'stove_moka/episode_0012', 'stove_moka/episode_0014']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.8663395777579542,0.8838951310861423,1.0,0.7677902621722846,0.7606177606177607,1.0,7.5,0.5833333333333334,0.6666666666666666,0.0,1,0.10526315789473684,1,7,10,0.631578947368421,6,2,5,reports/transformer_streaming_native_seed17_v1/checkpoints/R2_state_encoder__common_256__seed_29.pt,reports/transformer_streaming_native_seed17_v1/histories/R2_state_encoder__common_256__seed_29.json
R2_state_encoder,common_256,41,1536,256,16,16,1,0.24378238701358546,0.95,0.16666666666666666,1126659,3.4396787511145197,"['bowl_drawer/episode_0000', 'bowl_drawer/episode_0001', 'bowl_drawer/episode_0002', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0008', 'bowl_drawer/episode_0009', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0012', 'bowl_drawer/episode_0015', 'bowl_drawer/episode_0016', 'bowl_drawer/episode_0017', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0001', 'mug_microwave/episode_0003', 'mug_microwave/episode_0004', 'mug_microwave/episode_0006', 'mug_microwave/episode_0007', 'mug_microwave/episode_0008', 'mug_microwave/episode_0009', 'mug_microwave/episode_0012', 'mug_microwave/episode_0014', 'mug_microwave/episode_0015', 'mug_microwave/episode_0017', 'mug_microwave/episode_0019', 'stove_moka/episode_0002', 'stove_moka/episode_0004', 'stove_moka/episode_0005', 'stove_moka/episode_0008', 'stove_moka/episode_0009', 'stove_moka/episode_0011', 'stove_moka/episode_0013', 'stove_moka/episode_0015', 'stove_moka/episode_0016', 'stove_moka/episode_0017', 'stove_moka/episode_0018', 'stove_moka/episode_0019']","['bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0018', 'mug_microwave/episode_0005', 'mug_microwave/episode_0010', 'mug_microwave/episode_0013', 'mug_microwave/episode_0018', 'stove_moka/episode_0001', 'stove_moka/episode_0003', 'stove_moka/episode_0006', 'stove_moka/episode_0010']","['bowl_drawer/episode_0006', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0014', 'mug_microwave/episode_0000', 'mug_microwave/episode_0002', 'mug_microwave/episode_0011', 'mug_microwave/episode_0016', 'stove_moka/episode_0000', 'stove_moka/episode_0007', 'stove_moka/episode_0012', 'stove_moka/episode_0014']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.8636194261582413,0.8882783882783882,1.0,0.7765567765567766,0.7436974789915967,1.0,10.0,0.6666666666666666,0.9166666666666666,0.0,1,0.2727272727272727,3,8,8,0.5454545454545454,6,5,5,reports/transformer_streaming_native_seed17_v1/checkpoints/R2_state_encoder__common_256__seed_41.pt,reports/transformer_streaming_native_seed17_v1/histories/R2_state_encoder__common_256__seed_41.json
R2_state_encoder,common_256,53,1536,256,16,16,2,0.33732197778980905,0.95,0.4166666666666667,1126659,3.58978794929813,"['bowl_drawer/episode_0000', 'bowl_drawer/episode_0002', 'bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0006', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0009', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0012', 'bowl_drawer/episode_0015', 'bowl_drawer/episode_0016', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0000', 'mug_microwave/episode_0001', 'mug_microwave/episode_0002', 'mug_microwave/episode_0003', 'mug_microwave/episode_0004', 'mug_microwave/episode_0005', 'mug_microwave/episode_0006', 'mug_microwave/episode_0010', 'mug_microwave/episode_0011', 'mug_microwave/episode_0013', 'mug_microwave/episode_0015', 'mug_microwave/episode_0016', 'stove_moka/episode_0001', 'stove_moka/episode_0004', 'stove_moka/episode_0005', 'stove_moka/episode_0006', 'stove_moka/episode_0007', 'stove_moka/episode_0010', 'stove_moka/episode_0013', 'stove_moka/episode_0014', 'stove_moka/episode_0015', 'stove_moka/episode_0017', 'stove_moka/episode_0018', 'stove_moka/episode_0019']","['bowl_drawer/episode_0001', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0014', 'mug_microwave/episode_0008', 'mug_microwave/episode_0012', 'mug_microwave/episode_0014', 'mug_microwave/episode_0017', 'stove_moka/episode_0002', 'stove_moka/episode_0011', 'stove_moka/episode_0012', 'stove_moka/episode_0016']","['bowl_drawer/episode_0008', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0017', 'bowl_drawer/episode_0018', 'mug_microwave/episode_0007', 'mug_microwave/episode_0009', 'mug_microwave/episode_0018', 'mug_microwave/episode_0019', 'stove_moka/episode_0000', 'stove_moka/episode_0003', 'stove_moka/episode_0008', 'stove_moka/episode_0009']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.9584936135846811,0.9585253456221198,0.9344978165938864,0.9861751152073732,0.9853658536585366,0.9308755760368663,4.0,0.4166666666666667,0.9166666666666666,nan,0,0.5217391304347826,6,5,6,0.6956521739130435,8,3,4,reports/transformer_streaming_native_seed17_v1/checkpoints/R2_state_encoder__common_256__seed_53.pt,reports/transformer_streaming_native_seed17_v1/histories/R2_state_encoder__common_256__seed_53.json
R2_state_encoder,common_256,67,1536,256,16,16,1,0.9145509641340032,0.95,0.36363636363636365,1126659,3.8315234467006705,"['bowl_drawer/episode_0002', 'bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0006', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0012', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0015', 'bowl_drawer/episode_0018', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0000', 'mug_microwave/episode_0003', 'mug_microwave/episode_0004', 'mug_microwave/episode_0006', 'mug_microwave/episode_0009', 'mug_microwave/episode_0010', 'mug_microwave/episode_0012', 'mug_microwave/episode_0014', 'mug_microwave/episode_0016', 'mug_microwave/episode_0017', 'mug_microwave/episode_0018', 'mug_microwave/episode_0019', 'stove_moka/episode_0000', 'stove_moka/episode_0004', 'stove_moka/episode_0005', 'stove_moka/episode_0007', 'stove_moka/episode_0008', 'stove_moka/episode_0009', 'stove_moka/episode_0010', 'stove_moka/episode_0011', 'stove_moka/episode_0013', 'stove_moka/episode_0015', 'stove_moka/episode_0018', 'stove_moka/episode_0019']","['bowl_drawer/episode_0000', 'bowl_drawer/episode_0001', 'bowl_drawer/episode_0009', 'bowl_drawer/episode_0014', 'mug_microwave/episode_0002', 'mug_microwave/episode_0005', 'mug_microwave/episode_0011', 'mug_microwave/episode_0015', 'stove_moka/episode_0003', 'stove_moka/episode_0006', 'stove_moka/episode_0014', 'stove_moka/episode_0017']","['bowl_drawer/episode_0008', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0016', 'bowl_drawer/episode_0017', 'mug_microwave/episode_0001', 'mug_microwave/episode_0007', 'mug_microwave/episode_0008', 'mug_microwave/episode_0013', 'stove_moka/episode_0001', 'stove_moka/episode_0002', 'stove_moka/episode_0012', 'stove_moka/episode_0016']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.972653989251757,0.9721293199554069,0.9802955665024631,0.961352657004831,0.9663865546218487,0.9829059829059829,8.0,0.5833333333333334,0.9166666666666666,nan,0,0.34782608695652173,4,7,8,0.6086956521739131,7,4,5,reports/transformer_streaming_native_seed17_v1/checkpoints/R2_state_encoder__common_256__seed_67.pt,reports/transformer_streaming_native_seed17_v1/histories/R2_state_encoder__common_256__seed_67.json
R3_vlm_hidden,native,17,2048,2048,16,16,1,0.5753169455214754,0.95,0.25,1585411,10.472596310782386,"['bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0006', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0008', 'bowl_drawer/episode_0009', 'bowl_drawer/episode_0012', 'bowl_drawer/episode_0014', 'bowl_drawer/episode_0016', 'bowl_drawer/episode_0017', 'bowl_drawer/episode_0018', 'mug_microwave/episode_0001', 'mug_microwave/episode_0002', 'mug_microwave/episode_0003', 'mug_microwave/episode_0006', 'mug_microwave/episode_0007', 'mug_microwave/episode_0009', 'mug_microwave/episode_0011', 'mug_microwave/episode_0013', 'mug_microwave/episode_0014', 'mug_microwave/episode_0016', 'mug_microwave/episode_0017', 'mug_microwave/episode_0018', 'stove_moka/episode_0002', 'stove_moka/episode_0003', 'stove_moka/episode_0004', 'stove_moka/episode_0006', 'stove_moka/episode_0007', 'stove_moka/episode_0008', 'stove_moka/episode_0009', 'stove_moka/episode_0010', 'stove_moka/episode_0011', 'stove_moka/episode_0013', 'stove_moka/episode_0014', 'stove_moka/episode_0019']","['bowl_drawer/episode_0000', 'bowl_drawer/episode_0001', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0015', 'mug_microwave/episode_0000', 'mug_microwave/episode_0008', 'mug_microwave/episode_0015', 'mug_microwave/episode_0019', 'stove_moka/episode_0000', 'stove_moka/episode_0005', 'stove_moka/episode_0015', 'stove_moka/episode_0016']","['bowl_drawer/episode_0002', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0004', 'mug_microwave/episode_0005', 'mug_microwave/episode_0010', 'mug_microwave/episode_0012', 'stove_moka/episode_0001', 'stove_moka/episode_0012', 'stove_moka/episode_0017', 'stove_moka/episode_0018']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.9899698340874812,0.9898838845883181,0.9853658536585366,0.9950738916256158,0.9948453608247423,0.9846938775510204,8.5,0.6666666666666666,1.0833333333333333,nan,0,0.4,5,8,7,0.64,8,5,4,reports/transformer_streaming_native_seed17_v1/checkpoints/R3_vlm_hidden__native__seed_17.pt,reports/transformer_streaming_native_seed17_v1/histories/R3_vlm_hidden__native__seed_17.json
R3_vlm_hidden,native,29,2048,2048,16,16,1,0.5088257309936342,0.95,0.4166666666666667,1585411,3.9030010517290616,"['bowl_drawer/episode_0000', 'bowl_drawer/episode_0001', 'bowl_drawer/episode_0003', 'bowl_drawer/episode_0004', 'bowl_drawer/episode_0005', 'bowl_drawer/episode_0007', 'bowl_drawer/episode_0008', 'bowl_drawer/episode_0011', 'bowl_drawer/episode_0013', 'bowl_drawer/episode_0014', 'bowl_drawer/episode_0015', 'bowl_drawer/episode_0016', 'mug_microwave/episode_0000', 'mug_microwave/episode_0002', 'mug_microwave/episode_0004', 'mug_microwave/episode_0008', 'mug_microwave/episode_0009', 'mug_microwave/episode_0012', 'mug_microwave/episode_0013', 'mug_microwave/episode_0014', 'mug_microwave/episode_0015', 'mug_microwave/episode_0016', 'mug_microwave/episode_0017', 'mug_microwave/episode_0019', 'stove_moka/episode_0000', 'stove_moka/episode_0002', 'stove_moka/episode_0003', 'stove_moka/episode_0006', 'stove_moka/episode_0007', 'stove_moka/episode_0008', 'stove_moka/episode_0009', 'stove_moka/episode_0011', 'stove_moka/episode_0013', 'stove_moka/episode_0017', 'stove_moka/episode_0018', 'stove_moka/episode_0019']","['bowl_drawer/episode_0002', 'bowl_drawer/episode_0006', 'bowl_drawer/episode_0010', 'bowl_drawer/episode_0012', 'mug_microwave/episode_0001', 'mug_microwave/episode_0005', 'mug_microwave/episode_0006', 'mug_microwave/episode_0018', 'stove_moka/episode_0001', 'stove_moka/episode_0005', 'stove_moka/episode_0015', 'stove_moka/episode_0016']","['bowl_drawer/episode_0009', 'bowl_drawer/episode_0017', 'bowl_drawer/episode_0018', 'bowl_drawer/episode_0019', 'mug_microwave/episode_0003', 'mug_microwave/episode_0007', 'mug_microwave/episode_0010', 'mug_microwave/episode_0011', 'stove_moka/episode_0004', 'stove_moka/episode_0010', 'stove_moka/episode_0012', 'stove_moka/episode_0014']",strict_streaming_first_rising_event,False,boundary_f1_at_5_then_10_then_stage_then_fp_then_loss,0.960633484162896,0.9649613110515409,0.9920948616600791,0.9400749063670412,0.9241706161137441,0.9898477157360406,8.0,0.75,1.0,0.0,1,0.2608695652173913,3,9,8,0.6086956521739131,7,5,4,reports/transformer_streaming_native_seed17_v1/checkpoints/R3_vlm_hidden__native__seed_29.pt,reports/transformer_streaming_native_seed17_v1/histories/R3_vlm_hidden__native__seed_29.json
